"","Date","Mkt.RF","SMB","HML","RMW","CMA","RF"
"1609",2016-03-02,0.97,0.32,0.71,-0.67,-0.31,0
"1610",2016-03-03,0.68,0.28,0.82,-0.32,0.08,0
"1611",2016-03-04,0.68,0.41,0.33,0.03,0.05,0
"1612",2016-03-07,0.09,0.6,0.28,-0.28,0.25,0
"1613",2016-03-08,-1.09,-0.27,-0.33,0.46,0.11,0
"1614",2016-03-09,0.27,-0.44,0.05,0.23,-0.05,0
"1615",2016-03-10,0.1,0.23,0.23,-0.04,0.11,0
"1616",2016-03-11,1.66,-0.54,0.32,-0.51,-0.26,0
"1617",2016-03-14,0.14,0.22,-0.32,-0.04,-0.15,0
"1618",2016-03-15,-0.57,-0.17,0.18,0.35,0.22,0
"1619",2016-03-16,0.74,0.18,-0.02,0.56,-0.07,0
"1620",2016-03-17,0.86,0.51,0.65,-0.06,0.38,0
"1621",2016-03-18,0.16,0.15,-0.23,-0.2,0.17,0
"1622",2016-03-21,-0.13,-0.2,-0.18,-0.05,-0.16,0
"1623",2016-03-22,0.05,0.16,-0.24,-0.03,-0.2,0
"1624",2016-03-23,-0.72,-0.31,-0.4,0.49,0.1,0
"1625",2016-03-24,-0.51,0.4,-0.44,0.4,0.07,0
"1626",2016-03-25,0.01,-0.16,0.12,-0.08,-0.09,0
"1627",2016-03-28,0.26,0.1,0.08,-0.04,0.13,0
"1628",2016-03-29,1.06,0.54,-0.57,0.19,-0.44,0
"1629",2016-03-30,0.68,-0.11,-0.09,0.17,0.01,0
"1630",2016-03-31,-0.29,0.28,-0.32,-0.07,-0.2,0
"1631",2016-04-01,-0.29,-0.25,-0.61,-0.06,0.08,0
"1632",2016-04-04,-0.18,0.04,-0.49,-0.07,0.12,0
"1633",2016-04-05,-1.3,0.09,-0.37,0.25,0.25,0
"1634",2016-04-06,0.94,-0.24,-0.53,-0.08,-0.43,0
"1635",2016-04-07,-0.79,0.59,-0.16,0.13,0.17,0
"1636",2016-04-08,0.77,0.03,0.7,-0.11,0.15,0
"1637",2016-04-11,-0.01,0.32,0.51,-0.19,0.21,0
"1638",2016-04-12,0.84,-0.35,0.6,-0.13,-0.05,0
"1639",2016-04-13,1.24,-0.35,0.53,-0.66,-0.35,0
"1640",2016-04-14,0.43,-0.01,0.22,-0.23,-0.14,0
"1641",2016-04-15,-0.05,0.22,-0.2,0.12,0.15,0
"1642",2016-04-18,0.2,-0.15,-0.19,-0.1,0,0
"1643",2016-04-19,1.1,-0.09,0.78,-0.21,-0.04,0
"1644",2016-04-20,-0.01,-0.28,0.44,-0.46,-0.02,0
"1645",2016-04-21,-0.11,0.24,0.05,-0.42,-0.38,0
"1646",2016-04-22,-0.28,0.04,0.44,-0.46,0.41,0
"1647",2016-04-25,-0.23,0.05,-0.25,0.3,-0.06,0
"1648",2016-04-26,0.23,-0.05,0.73,-0.28,0.35,0
"1649",2016-04-27,0.14,0.14,0.47,-0.15,0.19,0
"1650",2016-04-28,-0.35,0.57,0.03,0.01,0.19,0
"1651",2016-04-29,-0.35,0.63,0.24,0.04,-0.01,0
"1652",2016-05-02,0.3,-0.4,-0.55,0.3,0.13,0
"1653",2016-05-03,-1.2,0.05,-0.53,0.53,0.12,0
"1654",2016-05-04,-0.83,0.21,-0.12,0.32,0.08,0
"1655",2016-05-05,-0.18,-0.15,-0.06,0.15,0.14,0
"1656",2016-05-06,0.07,0.08,0.22,0.07,0.13,0
"1657",2016-05-09,0,-0.11,-1.21,0.4,-0.51,0
"1658",2016-05-10,1.09,-0.54,0.34,-0.12,-0.05,0
"1659",2016-05-11,-0.37,0.55,0.35,-0.1,0.01,0
"1660",2016-05-12,-0.32,-0.17,0.24,0.26,0.13,0
"1661",2016-05-13,-0.67,0.18,-0.44,-0.15,-0.18,0
"1662",2016-05-16,0.61,-0.41,0.09,-0.17,-0.08,0
"1663",2016-05-17,-0.32,0.35,0.28,-0.19,-0.03,0
"1664",2016-05-18,-0.19,-0.46,0.29,-0.72,-0.11,0
"1665",2016-05-19,-0.53,0.21,-0.09,0.16,0.08,0
"1666",2016-05-20,0.82,0.1,-0.21,-0.12,-0.25,0
"1667",2016-05-23,-0.12,0.58,-0.31,-0.03,0.02,0
"1668",2016-05-24,0.95,-0.68,-0.25,-0.06,-0.18,0
"1669",2016-05-25,0.92,-0.27,0.53,-0.16,-0.02,0
"1670",2016-05-26,0.21,0.04,-0.1,0.14,-0.11,0
"1671",2016-05-27,0.15,-0.06,-0.21,0.03,-0.15,0
"1672",2016-05-30,0.15,0.06,-0.1,0.1,-0.1,0
"1673",2016-05-31,-0.06,0.65,-0.21,-0.01,-0.38,0
"1674",2016-06-01,0.01,0.27,-0.07,-0.11,0,0
"1675",2016-06-02,0,-0.04,-0.36,-0.01,-0.06,0
"1676",2016-06-03,0.5,0.77,-0.03,0.36,0.14,0
"1677",2016-06-06,0.38,-0.21,0.24,-0.11,0.05,0
"1678",2016-06-07,0.52,0.03,0.26,0.17,-0.02,0
"1679",2016-06-08,0.29,0.36,0.1,-0.06,0.04,0
"1680",2016-06-09,-0.69,0.15,-0.25,0.23,0.23,0
"1681",2016-06-10,-1.5,0.14,-0.12,0.24,0.43,0
"1682",2016-06-13,-1.24,-0.31,-0.05,0,0.15,0
"1683",2016-06-14,-0.98,-0.31,0.07,0.04,0.22,0
"1684",2016-06-15,0.3,0.08,-0.06,-0.1,-0.03,0
"1685",2016-06-16,-0.33,-0.75,-0.05,0.09,0.33,0
"1686",2016-06-17,0.46,0.22,0.72,-0.07,0.13,0
"1687",2016-06-20,1.75,0.27,-0.02,0.04,-0.24,0
"1688",2016-06-21,0.16,-0.44,0.08,-0.09,-0.16,0
"1689",2016-06-22,0.06,-0.24,0,0.03,0.06,0
"1690",2016-06-23,1.42,-0.38,0.35,-0.38,-0.21,0
"1691",2016-06-24,-5.11,0.85,-0.77,1,0.53,0
"1692",2016-06-27,-2.27,0.14,-0.2,0.63,0.66,0
"1693",2016-06-28,1.7,-0.54,-0.19,-0.19,-0.23,0
"1694",2016-06-29,2.11,-0.29,-0.25,-0.1,-0.13,0
"1695",2016-06-30,1.05,-0.23,0.01,-0.02,0.23,0
"1696",2016-07-01,0.64,0.46,-0.16,0.01,0.07,0
"1697",2016-07-04,0.06,0.15,0.06,0,0.03,0
"1698",2016-07-05,-1.18,-0.29,-0.49,0.41,-0.08,0
"1699",2016-07-06,-0.15,-0.05,-0.31,0.17,0.04,0
"1700",2016-07-07,0.12,0.08,-0.25,-0.01,-0.07,0
"1701",2016-07-08,1.14,-0.1,0.25,-0.2,0.08,0
"1702",2016-07-11,0.85,0.29,0.3,-0.05,-0.13,0
"1703",2016-07-12,0.94,0.11,0.72,-0.56,0.07,0
"1704",2016-07-13,0.12,0.04,0.41,0.19,-0.05,0
"1705",2016-07-14,0.61,-0.32,0.29,-0.26,0.1,0
"1706",2016-07-15,-0.2,-0.03,0.33,-0.22,0.06,0
"1707",2016-07-18,0.18,-0.05,-0.29,0.09,-0.36,0
"1708",2016-07-19,-0.3,-0.02,-0.07,0.22,0.06,0
"1709",2016-07-20,0.5,-0.06,-0.77,0.14,-0.58,0
"1710",2016-07-21,-0.04,0.33,0.43,-0.22,0.1,0
"1711",2016-07-22,0.02,-0.25,-0.13,0.08,-0.06,0
"1712",2016-07-25,-0.09,0.2,-0.32,0.48,-0.38,0
"1713",2016-07-26,0.14,0.2,0.1,-0.18,0.27,0
"1714",2016-07-27,0.31,0.35,0.16,-0.23,-0.42,0
"1715",2016-07-28,-0.18,-0.08,-0.35,0.34,-0.26,0
"1716",2016-07-29,0.94,0.37,0.48,-0.25,0.18,0
"1717",2016-08-01,-0.31,-0.12,-0.63,0.37,-0.36,0
"1718",2016-08-02,-0.55,0.26,-0.45,0.17,-0.08,0
"1719",2016-08-03,-0.26,-0.21,0.32,-0.52,0.09,0
"1720",2016-08-04,0.28,0,0.42,-0.27,0.03,0
"1721",2016-08-05,0.56,-0.21,0.37,-0.17,-0.22,0
"1722",2016-08-08,0.21,0.09,0.96,-0.42,0.25,0
"1723",2016-08-09,0.55,-0.01,-0.03,-0.07,-0.11,0
"1724",2016-08-10,0.01,0.08,-0.01,0.32,0.03,0
"1725",2016-08-11,0.38,-0.21,-0.07,-0.11,0.07,0
"1726",2016-08-12,0.15,0.41,-0.2,0.11,-0.11,0
"1727",2016-08-15,0.27,0.23,-0.12,-0.05,-0.05,0
"1728",2016-08-16,-0.32,0.21,0.22,-0.11,0.25,0
"1729",2016-08-17,-0.05,-0.3,0.39,0.02,0,0
"1730",2016-08-18,0.39,0.26,0.25,-0.27,0.24,0
"1731",2016-08-19,-0.35,0.11,-0.05,0.18,-0.2,0
"1732",2016-08-22,0.02,0.19,-0.36,0.13,-0.26,0
"1733",2016-08-23,0.34,-0.01,-0.09,-0.12,0.03,0
"1734",2016-08-24,-0.34,0.03,0.19,0.27,0.09,0
"1735",2016-08-25,-0.25,0.08,0.22,-0.19,0.16,0
"1736",2016-08-26,-0.47,-0.14,-0.03,-0.25,-0.04,0
"1737",2016-08-29,0.4,-0.08,0.34,-0.14,0.01,0
"1738",2016-08-30,-0.23,-0.14,0.26,-0.21,-0.13,0
"1739",2016-08-31,-0.15,0.07,0.32,-0.01,-0.13,0
"1740",2016-09-01,0.26,0.2,-0.16,-0.02,-0.08,0
"1741",2016-09-02,0.65,-0.35,0.21,-0.24,0.27,0
"1742",2016-09-05,0.21,0.21,0.16,0.01,0.09,0
"1743",2016-09-06,0.64,0.61,-0.31,0.02,-0.12,0
"1744",2016-09-07,0.1,0.32,-0.12,-0.08,-0.06,0
"1745",2016-09-08,-0.26,0.11,0.46,-0.65,0.25,0
"1746",2016-09-09,-1.82,0.22,0.39,-0.26,0.04,0
"1747",2016-09-12,0.41,-0.41,-0.42,0.18,-0.19,0
"1748",2016-09-13,-1.3,0.22,-0.67,0.56,-0.46,0
"1749",2016-09-14,-0.04,0.01,-0.49,0.15,-0.22,0
"1750",2016-09-15,0.71,-0.17,-0.31,0.08,-0.2,0
"1751",2016-09-16,-0.57,0.51,-0.37,0.31,-0.19,0
"1752",2016-09-19,0.43,0.06,0.22,-0.18,0.19,0
"1753",2016-09-20,0.03,-0.15,-0.36,0.01,-0.11,0
"1754",2016-09-21,1.34,0.23,0.74,-0.6,0.33,0
"1755",2016-09-22,0.82,-0.03,0.11,-0.03,0.08,0
"1756",2016-09-23,-0.53,0.31,-0.25,0.29,-0.19,0
"1757",2016-09-26,-0.85,0.3,-0.33,0.22,0.01,0
"1758",2016-09-27,0.36,-0.11,-0.53,0.29,-0.24,0
"1759",2016-09-28,0.5,0.1,0.42,-0.36,0.39,0
"1760",2016-09-29,-0.42,0.08,0.69,-0.17,0.67,0
"1761",2016-09-30,0.29,-0.24,-0.17,-0.08,-0.13,0
"1762",2016-10-03,-0.09,0.21,-0.11,0.1,0.06,0
"1763",2016-10-04,-0.25,-0.13,0.04,0.02,-0.11,0
"1764",2016-10-05,0.29,0.04,0.73,-0.61,0.19,0
"1765",2016-10-06,-0.28,-0.13,0.32,-0.06,0.25,0
"1766",2016-10-07,-0.34,-0.09,0.46,-0.33,0.03,0
"1767",2016-10-10,0.32,-0.14,0.15,-0.22,0,0
"1768",2016-10-11,-1.08,0.16,0.2,0.3,0.15,0
"1769",2016-10-12,-0.31,-0.23,0.12,0.21,0.06,0
"1770",2016-10-13,-0.26,0.07,-0.29,0.29,-0.15,0
"1771",2016-10-14,0.13,-0.26,0.25,0.04,0.15,0
"1772",2016-10-17,-0.23,0.18,0.28,-0.08,0.13,0
"1773",2016-10-18,0.75,-0.12,0.13,-0.25,-0.21,0
"1774",2016-10-19,0.32,0.16,0.38,-0.22,0.24,0
"1775",2016-10-20,-0.13,-0.07,0.14,-0.31,0.03,0
"1776",2016-10-21,-0.15,-0.08,0,-0.07,0,0
"1777",2016-10-24,0.29,-0.12,0.11,0.1,-0.17,0
"1778",2016-10-25,-0.26,-0.12,0.36,0.05,0.12,0
"1779",2016-10-26,-0.22,-0.27,0.32,0.02,0.33,0
"1780",2016-10-27,-0.36,-0.54,0.4,-0.18,0.14,0
"1781",2016-10-28,0.07,0.28,0.36,-0.21,0.33,0
"1782",2016-10-31,-0.11,0.03,0.01,0.33,-0.18,0
"1783",2016-11-01,-0.29,0.22,0.18,-0.29,0.17,0
"1784",2016-11-02,-0.8,-0.12,-0.09,0.49,0.08,0
"1785",2016-11-03,-0.17,0.13,0.56,-0.15,0.4,0
"1786",2016-11-04,-0.45,0.21,-0.2,-0.1,-0.08,0
"1787",2016-11-07,1.37,-0.66,-0.19,-0.02,-0.2,0
"1788",2016-11-08,0.26,-0.33,0,0.02,0.15,0
"1789",2016-11-09,0.04,-0.51,0.24,-0.76,0.36,0
"1790",2016-11-10,0.7,1.18,1.4,-0.85,0.3,0
"1791",2016-11-11,-0.22,0.6,0.23,-0.22,-0.24,0
"1792",2016-11-14,-0.2,0.3,1.06,-0.49,0.27,0
"1793",2016-11-15,0.5,-0.48,0.12,-0.31,-0.11,0
"1794",2016-11-16,-0.09,0.35,-0.3,0.42,-0.13,0
"1795",2016-11-17,0.24,-0.32,-0.3,0.01,-0.19,0
"1796",2016-11-18,-0.3,0.5,0.1,0.11,-0.08,0
"1797",2016-11-21,0.75,-0.27,0.21,-0.13,0.25,0
"1798",2016-11-22,0.26,0.3,0.52,0.27,0.4,0
"1799",2016-11-23,-0.21,0,-0.03,-0.08,0,0
"1800",2016-11-24,0.1,-0.08,-0.04,0.17,-0.16,0
"1801",2016-11-25,0.43,-0.1,-0.24,0.33,-0.05,0
"1802",2016-11-28,-0.33,0.18,0.06,0.38,-0.12,0
"1803",2016-11-29,0.13,-0.32,-0.17,0.21,-0.23,0
"1804",2016-11-30,-0.31,-0.24,1.16,-1.07,0.93,0
"1805",2016-12-01,-0.01,0.19,1.58,-0.31,0.64,0
"1806",2016-12-02,-0.03,0,0.18,-0.2,0.11,0
"1807",2016-12-05,0.63,0.13,0.35,-0.33,0.08,0
"1808",2016-12-06,0.47,0.03,0.6,-0.46,0.12,0
"1809",2016-12-07,1.18,-0.43,0.72,0.09,0.26,0
"1810",2016-12-08,0.31,0.35,0.56,-0.22,0.05,0
"1811",2016-12-09,0.28,-0.41,-0.27,0.14,-0.18,0
"1812",2016-12-12,0.01,-0.21,0.05,0.25,0.31,0
"1813",2016-12-13,0.64,-0.47,-0.45,0.18,-0.15,0
"1814",2016-12-14,-1.07,-0.17,-0.47,0.32,-0.39,0
"1815",2016-12-15,-0.04,-0.22,0.1,0.02,-0.04,0
"1816",2016-12-16,0.09,0.11,0.08,-0.02,0.06,0
"1817",2016-12-19,0.01,0.06,-0.22,0.31,-0.08,0
"1818",2016-12-20,0.29,-0.01,0.24,-0.02,0.04,0
"1819",2016-12-21,-0.1,-0.02,0.1,0.09,0.03,0
"1820",2016-12-22,-0.19,-0.23,0.09,-0.02,0.04,0
"1821",2016-12-23,0.16,0.21,-0.17,-0.15,-0.15,0
"1822",2016-12-26,-0.01,0.08,-0.2,0.05,-0.03,0
"1823",2016-12-27,0.13,0.05,-0.09,0.13,-0.06,0
"1824",2016-12-28,-0.42,0.45,0.07,0.07,0.08,0
"1825",2016-12-29,0.11,0.15,-0.21,0.11,-0.03,0
"1826",2016-12-30,-0.18,0.22,0.03,-0.13,-0.01,0
"1827",2017-01-02,-0.06,-0.02,0.05,-0.02,0.03,0
"1828",2017-01-03,0.54,-0.25,0.34,-0.28,0.12,0
"1829",2017-01-04,1.03,0.5,0.26,-0.37,-0.08,0
"1830",2017-01-05,0.5,0.03,-0.36,0.01,-0.11,0
"1831",2017-01-06,-0.24,-0.52,-0.5,-0.04,-0.18,0
"1832",2017-01-09,-0.11,0.05,-0.62,0.33,-0.34,0
"1833",2017-01-10,0.09,0.35,0.19,-0.17,0.05,0
"1834",2017-01-11,0.44,-0.06,0.55,-0.01,0.22,0
"1835",2017-01-12,-0.27,-0.11,-0.25,0.16,-0.12,0
"1836",2017-01-13,0.53,0.12,0.01,-0.24,-0.02,0
"1837",2017-01-16,-0.38,0.02,-0.25,0.21,-0.06,0
"1838",2017-01-17,0.05,-0.08,-0.12,0.29,0.25,0
"1839",2017-01-18,-0.28,-0.27,-0.1,0.03,-0.07,0
"1840",2017-01-19,-0.04,0.03,0.13,0.04,-0.04,0
"1841",2017-01-20,0.35,0.02,0.28,-0.01,0.17,0
"1842",2017-01-23,-0.05,0.35,-0.08,0.17,-0.17,0
"1843",2017-01-24,0.39,0.05,0.44,-0.29,0.25,0
"1844",2017-01-25,1.02,0,0.37,-0.21,-0.03,0
"1845",2017-01-26,-0.2,-0.29,0.16,-0.11,-0.16,0
"1846",2017-01-27,-0.08,-0.04,-0.47,0.17,-0.07,0
"1847",2017-01-30,-0.59,0.09,-0.38,0.48,-0.1,0
"1848",2017-01-31,0.08,0.46,-0.17,-0.33,-0.24,0
"1849",2017-02-01,0.17,0.1,0.09,0.05,-0.2,0
"1850",2017-02-02,-0.1,-0.12,-0.2,-0.04,0.15,0
"1851",2017-02-03,0.65,0.09,0.29,-0.46,0.19,0
"1852",2017-02-06,-0.26,0.03,-0.16,0.03,-0.11,0
"1853",2017-02-07,-0.2,-0.24,-0.38,0.32,-0.17,0
"1854",2017-02-08,0.26,0.01,-0.34,0.32,-0.27,0
"1855",2017-02-09,0.26,-0.14,-0.12,-0.13,0.03,0
"1856",2017-02-10,0.54,0.3,0.36,-0.04,0.15,0
"1857",2017-02-13,0.42,-0.13,0.18,-0.1,0.14,0
"1858",2017-02-14,0.05,0.02,0.13,-0.23,-0.09,0
"1859",2017-02-15,0.59,0,-0.05,-0.03,-0.08,0
"1860",2017-02-16,0.11,0.03,0.06,0.18,-0.06,0
"1861",2017-02-17,-0.08,-0.09,-0.59,0.4,-0.24,0
"1862",2017-02-20,0.04,0.06,0,0.05,0.03,0
"1863",2017-02-21,0.3,-0.18,0.14,0.09,0.1,0
"1864",2017-02-22,0.01,-0.15,-0.09,0.28,-0.18,0
"1865",2017-02-23,0.07,-0.14,-0.04,0.03,-0.07,0
"1866",2017-02-24,-0.28,-0.08,-0.61,0.42,-0.14,0
"1867",2017-02-27,-0.04,0.15,-0.41,0.03,-0.17,0
"1868",2017-02-28,-0.26,-0.25,0.02,0.07,0.03,0
"1869",2017-03-01,1.15,-0.39,0.43,-0.44,0.17,0
"1870",2017-03-02,-0.45,-0.14,-0.38,0.42,-0.18,0
"1871",2017-03-03,0.24,-0.11,0.17,-0.2,-0.05,0
"1872",2017-03-06,-0.38,-0.02,-0.13,0.19,-0.07,0
"1873",2017-03-07,-0.26,-0.02,-0.04,0.12,-0.01,0
"1874",2017-03-08,-0.29,-0.11,-0.5,0.21,-0.3,0
"1875",2017-03-09,0.07,-0.33,-0.14,-0.08,-0.2,0
"1876",2017-03-10,0.64,0.09,-0.07,-0.02,0.11,0
"1877",2017-03-13,0.19,0.11,-0.01,0.01,0.09,0
"1878",2017-03-14,-0.45,0,-0.29,0.45,-0.12,0
"1879",2017-03-15,1.07,0.14,0.19,-0.23,0.31,0
"1880",2017-03-16,0.33,0.29,0.23,-0.08,0.04,0
"1881",2017-03-17,-0.02,0.35,-0.26,0.14,-0.05,0
"1882",2017-03-20,-0.14,0.15,-0.33,0.06,-0.07,0
"1883",2017-03-21,-0.75,-0.05,-0.09,0.44,0.29,0
"1884",2017-03-22,-0.27,-0.38,-0.51,0.18,-0.08,0
"1885",2017-03-23,0.19,0.29,0.15,-0.05,0.01,0
"1886",2017-03-24,0.08,0.14,-0.09,-0.08,-0.17,0
"1887",2017-03-27,-0.03,-0.01,-0.29,0.03,-0.22,0
"1888",2017-03-28,0.55,-0.04,0.44,-0.1,0.2,0
"1889",2017-03-29,0.26,0.15,-0.1,-0.1,-0.03,0
"1890",2017-03-30,-0.09,-0.18,0.25,-0.09,0,0
"1891",2017-03-31,-0.13,0.26,-0.35,0.21,-0.2,0
"1892",2017-04-03,-0.18,-0.14,-0.17,0.15,-0.05,0
"1893",2017-04-04,-0.02,-0.34,0.02,-0.05,0.07,0
"1894",2017-04-05,-0.22,-0.1,-0.11,0.26,0.06,0
"1895",2017-04-06,-0.03,-0.16,0.14,-0.19,0.11,0
"1896",2017-04-07,-0.09,0.06,-0.07,0.06,-0.03,0
"1897",2017-04-10,0.23,0.17,0.21,0.03,0.13,0
"1898",2017-04-11,0.11,0.28,0.05,-0.04,0.05,0
"1899",2017-04-12,-0.14,-0.22,-0.36,0.18,-0.19,0
"1900",2017-04-13,-0.72,0.1,-0.72,0.3,-0.31,0
"1901",2017-04-14,-0.01,-0.09,0.06,-0.04,-0.03,0
"1902",2017-04-17,0.59,-0.05,-0.12,0.09,-0.09,0
"1903",2017-04-18,-0.17,0.46,-0.22,0.26,-0.02,0
"1904",2017-04-19,-0.19,0.25,-0.23,0.18,-0.3,0
"1905",2017-04-20,0.57,-0.09,0.11,-0.03,-0.23,0
"1906",2017-04-21,-0.03,0.16,0.14,0.08,0.02,0
"1907",2017-04-24,1.59,-0.55,0.48,-0.41,0.17,0
"1908",2017-04-25,0.57,0.05,0.09,-0.21,0.02,0
"1909",2017-04-26,0.19,0.43,0.24,-0.1,0.05,0
"1910",2017-04-27,-0.09,0.1,-0.73,0.42,-0.39,0
"1911",2017-04-28,-0.14,-0.04,-0.18,0.1,-0.09,0
"1912",2017-05-01,0.11,0.06,-0.15,-0.08,-0.3,0
"1913",2017-05-02,0.4,-0.06,-0.13,0.25,-0.17,0
"1914",2017-05-03,-0.39,-0.39,0.07,-0.04,0.07,0
"1915",2017-05-04,0.42,-0.25,-0.23,0.19,-0.17,0
"1916",2017-05-05,0.49,-0.29,0.23,-0.25,0.17,0
"1917",2017-05-08,-0.03,0.26,0.08,0.1,-0.02,0
"1918",2017-05-09,-0.16,0.23,-0.56,0.27,-0.16,0
"1919",2017-05-10,0.18,0.14,0.09,-0.21,0.23,0
"1920",2017-05-11,-0.19,-0.03,0.01,-0.1,-0.05,0
"1921",2017-05-12,0.13,-0.19,-0.44,0.06,-0.12,0
"1922",2017-05-15,0.46,-0.13,0.19,-0.25,0.13,0
"1923",2017-05-16,0.38,0.2,-0.11,-0.02,-0.02,0
"1924",2017-05-17,-1.13,0.36,-0.01,0.42,0.41,0
"1925",2017-05-18,-0.26,-0.39,-0.44,0.11,-0.4,0
"1926",2017-05-19,0.94,-0.03,0.39,-0.07,0.28,0
"1927",2017-05-22,0.46,0.14,-0.21,0.22,-0.15,0
"1928",2017-05-23,-0.02,-0.06,0.12,-0.12,-0.04,0
"1929",2017-05-24,0.38,0.13,-0.23,0.11,-0.11,0
"1930",2017-05-25,0.15,-0.26,-0.41,0.41,-0.26,0
"1931",2017-05-26,-0.09,0,-0.11,0.13,-0.02,0
"1932",2017-05-29,-0.06,0.05,-0.09,0.04,-0.06,0
"1933",2017-05-30,0.01,0,-0.2,0.46,-0.07,0
"1934",2017-05-31,0.05,-0.01,-0.45,0.34,-0.16,0
"1935",2017-06-01,0.64,0.2,0.08,-0.16,-0.01,0
"1936",2017-06-02,0.76,0.28,-0.21,0.15,-0.27,0
"1937",2017-06-05,-0.23,-0.03,-0.21,0,-0.01,0
"1938",2017-06-06,-0.24,0.09,0.3,-0.36,0.27,0
"1939",2017-06-07,0.01,-0.01,0.07,0.09,-0.31,0
"1940",2017-06-08,-0.06,0.39,0.39,-0.49,-0.09,0
"1941",2017-06-09,-0.07,-0.09,1.27,-0.43,0.76,0
"1942",2017-06-12,-0.25,-0.08,0.54,-0.2,0.45,0
"1943",2017-06-13,0.53,0.09,-0.25,0,-0.14,0
"1944",2017-06-14,-0.06,0.09,-0.55,0.44,-0.3,0
"1945",2017-06-15,-0.7,-0.38,-0.26,0.03,-0.01,0
"1946",2017-06-16,0.36,0.07,-0.02,-0.11,0.07,0
"1947",2017-06-19,0.62,-0.2,-0.48,-0.05,-0.18,0
"1948",2017-06-20,-0.58,0.26,-0.3,0.17,-0.18,0
"1949",2017-06-21,-0.13,-0.06,-0.65,0.04,-0.5,0
"1950",2017-06-22,0.05,0.25,-0.18,-0.01,-0.21,0
"1951",2017-06-23,0.18,0.26,-0.08,-0.2,-0.03,0
"1952",2017-06-26,0.07,-0.01,0.12,0.15,0.09,0
"1953",2017-06-27,-0.29,0.04,1.03,-0.36,0.52,0
"1954",2017-06-28,0.68,-0.15,0.29,-0.29,-0.12,0
"1955",2017-06-29,-0.5,0.56,0.92,-0.44,0.27,0
"1956",2017-06-30,-0.16,0.08,-0.17,0.11,0.02,0
"1957",2017-07-03,0.09,-0.22,0.87,-0.59,0.64,0
"1958",2017-07-04,-0.14,-0.17,0.22,-0.09,0.13,0
"1959",2017-07-05,0.19,-0.14,-0.36,0.19,-0.39,0
"1960",2017-07-06,-0.55,0.15,0.27,-0.02,0.07,0
"1961",2017-07-07,0.18,-0.2,-0.38,0.13,-0.32,0
"1962",2017-07-10,0.21,-0.13,-0.02,-0.02,0.07,0
"1963",2017-07-11,0.09,0.26,0,-0.13,0.11,0
"1964",2017-07-12,0.71,-0.21,-0.24,0.06,-0.14,0
"1965",2017-07-13,0.24,0.03,0.01,0.06,-0.01,0
"1966",2017-07-14,0.64,0.1,-0.13,0.14,-0.01,0
"1967",2017-07-17,0,0.13,0.12,0.07,0.04,0
"1968",2017-07-18,0.01,0.09,-0.19,0.12,-0.24,0
"1969",2017-07-19,0.48,0.07,-0.05,-0.03,-0.05,0
"1970",2017-07-20,0.28,0.04,0.08,0.05,-0.06,0
"1971",2017-07-21,-0.21,0.13,-0.13,0.15,-0.19,0
"1972",2017-07-24,-0.18,0.2,-0.01,-0.15,-0.23,0
"1973",2017-07-25,0.24,-0.08,0.45,-0.38,0.46,0
"1974",2017-07-26,0.39,-0.11,-0.14,0.1,0.07,0
"1975",2017-07-27,-0.2,-0.18,0.12,0.14,0.21,0
"1976",2017-07-28,-0.1,0.19,0.32,-0.33,0.06,0
"1977",2017-07-31,0.12,0.05,0.35,-0.09,0.2,0
"1978",2017-08-01,0.27,-0.38,0.23,0.04,-0.18,0
"1979",2017-08-02,-0.01,-0.25,0,0.09,-0.2,0
"1980",2017-08-03,0.01,-0.11,-0.01,0.16,0.01,0
"1981",2017-08-04,0.01,-0.04,0.03,-0.12,0.04,0
"1982",2017-08-07,0.18,0.05,-0.16,0.15,-0.17,0
"1983",2017-08-08,-0.16,0.06,0.04,-0.02,0.01,0
"1984",2017-08-09,-0.36,-0.28,-0.09,0.2,0.03,0
"1985",2017-08-10,-1,0.34,0.15,0.26,0.18,0
"1986",2017-08-11,-0.09,-0.04,-0.37,0.28,-0.17,0
"1987",2017-08-14,0.56,-0.43,-0.23,0.02,-0.29,0
"1988",2017-08-15,-0.14,-0.34,-0.17,0.07,-0.16,0
"1989",2017-08-16,0.48,0.08,-0.18,0.13,-0.01,0
"1990",2017-08-17,-1.02,0.58,-0.11,0.14,0.01,0
"1991",2017-08-18,-0.26,0.05,0.16,-0.22,-0.01,0
"1992",2017-08-21,0.07,-0.01,-0.02,0.17,0.03,0
"1993",2017-08-22,0.6,-0.41,-0.22,0.01,0.02,0
"1994",2017-08-23,-0.07,0.31,0.26,-0.22,0.06,0
"1995",2017-08-24,-0.14,0.14,0.06,-0.22,-0.04,0
"1996",2017-08-25,0.41,0.26,0.27,-0.01,0.23,0
"1997",2017-08-28,0.05,0.21,-0.25,0.06,-0.13,0
"1998",2017-08-29,-0.28,0.05,-0.27,0.17,-0.14,0
"1999",2017-08-30,0.24,-0.19,-0.23,0.13,-0.29,0
"2000",2017-08-31,0.8,0.18,-0.19,-0.1,-0.09,0
"2001",2017-09-01,0.21,0.22,0.24,-0.08,0.11,0
"2002",2017-09-04,-0.17,-0.22,0.03,-0.02,0.07,0
"2003",2017-09-05,-0.38,0.15,-0.29,0.05,0.18,0
